Time,Height,KineticEnergy
3.407,5.87644,21.4312
3.408,5.86988,21.4954
3.409,5.86332,21.5598
3.41,5.85674,21.6243
3.411,5.85015,21.6888
3.412,5.84356,21.7535
3.413,5.83695,21.8182
3.414,5.83034,21.8831
3.415,5.82371,21.948
3.416,5.81708,22.0131
3.417,5.81043,22.0782
3.418,5.80378,22.1435
3.419,5.79711,22.2088
3.42,5.79044,22.2742
3.421,5.78375,22.3397
3.422,5.77706,22.4054
3.423,5.77035,22.4711
3.424,5.76364,22.5369
3.425,5.75692,22.6028
3.426,5.75018,22.6688
3.427,5.74344,22.7349
3.428,5.73669,22.8011
3.429,5.72993,22.8674
3.43,5.72315,22.9338
3.431,5.71637,23.0003
3.432,5.70958,23.0669
3.433,5.70278,23.1335
3.434,5.69596,23.2003
3.435,5.68914,23.2672
3.436,5.68231,23.3342
3.437,5.67547,23.4012
3.438,5.66862,23.4684
3.439,5.66176,23.5356
3.44,5.65489,23.603
3.441,5.64801,23.6704
3.442,5.64112,23.738
3.443,5.63422,23.8056
3.444,5.62731,23.8734
3.445,5.62039,23.9412
3.446,5.61346,24.0091
3.447,5.60652,24.0772
3.448,5.59957,24.1453
3.449,5.59261,24.2135
3.45,5.58564,24.2818
3.451,5.57866,24.3502
3.452,5.57167,24.4187
3.453,5.56468,24.4873
3.454,5.55767,24.556
3.455,5.55065,24.6248
3.456,5.54362,24.6937
3.457,5.53659,24.7627
3.458,5.52954,24.8318
3.459,5.52248,24.901
3.46,5.51541,24.9703
3.461,5.50834,25.0396
3.462,5.50125,25.1091
3.463,5.49416,25.1787
3.464,5.48705,25.2483
3.465,5.47993,25.3181
3.466,5.47281,25.388
3.467,5.46567,25.4579
3.468,5.45853,25.528
3.469,5.45137,25.5981
3.47,5.44421,25.6683
3.471,5.43703,25.7387
3.472,5.42985,25.8091
3.473,5.42265,25.8796
3.474,5.41545,25.9503
3.475,5.40823,26.021
3.476,5.40101,26.0918
3.477,5.39378,26.1627
3.478,5.38653,26.2337
3.479,5.37928,26.3048
3.48,5.37202,26.376
3.481,5.36474,26.4473
3.482,5.35746,26.5187
3.483,5.35017,26.5902
3.484,5.34287,26.6618
3.485,5.33555,26.7335
3.486,5.32823,26.8053
3.487,5.3209,26.8771
3.488,5.31356,26.9491
3.489,5.30621,27.0212
3.49,5.29885,27.0933
3.491,5.29148,27.1656
3.492,5.2841,27.238
3.493,5.2767,27.3104
3.494,5.2693,27.383
3.495,5.26189,27.4556
3.496,5.25447,27.5284
3.497,5.24704,27.6012
3.498,5.2396,27.6741
3.499,5.23216,27.7472
3.5,5.2247,27.8203
3.501,5.21723,27.8935
3.502,5.20975,27.9668
3.503,5.20226,28.0402
3.504,5.19476,28.1138
3.505,5.18725,28.1874
3.506,5.17973,28.2611
3.507,5.17221,28.3349
3.508,5.16467,28.4088
3.509,5.15712,28.4828
3.51,5.14956,28.5569
3.511,5.142,28.631
3.512,5.13442,28.7053
3.513,5.12683,28.7797
3.514,5.11924,28.8542
3.515,5.11163,28.9287
3.516,5.10401,29.0034
3.517,5.09639,29.0782
3.518,5.08875,29.153
3.519,5.08111,29.228
3.52,5.07345,29.303
3.521,5.06579,29.3782
3.522,5.05811,29.4534
3.523,5.05043,29.5288
3.524,5.04273,29.6042
3.525,5.03503,29.6797
3.526,5.02731,29.7554
3.527,5.01959,29.8311
3.528,5.01185,29.9069
3.529,5.00411,29.9828
3.53,4.99636,30.0589
3.531,4.98859,30.135
3.532,4.98082,30.2112
3.533,4.97304,30.2875
3.534,4.96524,30.3639
3.535,4.95744,30.4404
3.536,4.94963,30.517
3.537,4.94181,30.5937
3.538,4.93397,30.6704
3.539,4.92613,30.7473
3.54,4.91828,30.8243
3.541,4.91042,30.9014
3.542,4.90255,30.9785
3.543,4.89467,31.0558
3.544,4.88678,31.1332
3.545,4.87888,31.2106
3.546,4.87097,31.2882
3.547,4.86304,31.3658
3.548,4.85511,31.4436
3.549,4.84717,31.5214
3.55,4.83923,31.5994
3.551,4.83127,31.6774
3.552,4.8233,31.7555
3.553,4.81532,31.8337
3.554,4.80733,31.9121
3.555,4.79933,31.9905
3.556,4.79132,32.069
3.557,4.7833,32.1476
3.558,4.77527,32.2263
3.559,4.76724,32.3051
3.56,4.75919,32.384
3.561,4.75113,32.463
3.562,4.74306,32.5421
3.563,4.73499,32.6213
3.564,4.7269,32.7006
3.565,4.7188,32.78
3.566,4.71069,32.8595
3.567,4.70258,32.939
3.568,4.69445,33.0187
3.569,4.68632,33.0985
3.57,4.67817,33.1783
3.571,4.67001,33.2583
3.572,4.66185,33.3384
3.573,4.65367,33.4185
3.574,4.64549,33.4988
3.575,4.63729,33.5791
3.576,4.62909,33.6595
3.577,4.62087,33.7401
3.578,4.61265,33.8207
3.579,4.60441,33.9014
3.58,4.59617,33.9823
3.581,4.58792,34.0632
3.582,4.57965,34.1442
3.583,4.57138,34.2253
3.584,4.5631,34.3065
3.585,4.5548,34.3878
3.586,4.5465,34.4693
3.587,4.53819,34.5508
3.588,4.52986,34.6323
3.589,4.52153,34.714
3.59,4.51319,34.7958
3.591,4.50484,34.8777
3.592,4.49648,34.9597
3.593,4.48811,35.0418
3.594,4.47972,35.1239
3.595,4.47133,35.2062
3.596,4.46293,35.2886
3.597,4.45452,35.371
3.598,4.4461,35.4536
3.599,4.43767,35.5363
3.6,4.42923,35.619
3.601,4.42078,35.7019
3.602,4.41232,35.7848
3.603,4.40385,35.8678
3.604,4.39537,35.951
3.605,4.38688,36.0342
3.606,4.37838,36.1175
3.607,4.36987,36.201
3.608,4.36135,36.2845
3.609,4.35283,36.3681
3.61,4.34429,36.4518
3.611,4.33574,36.5356
3.612,4.32718,36.6195
3.613,4.31861,36.7035
3.614,4.31004,36.7876
3.615,4.30145,36.8718
3.616,4.29285,36.9561
3.617,4.28424,37.0405
3.618,4.27563,37.125
3.619,4.267,37.2096
3.62,4.25836,37.2942
3.621,4.24972,37.379
3.622,4.24106,37.4639
3.623,4.2324,37.5488
3.624,4.22372,37.6339
3.625,4.21503,37.7191
3.626,4.20634,37.8043
3.627,4.19763,37.8897
3.628,4.18892,37.9751
3.629,4.18019,38.0606
3.63,4.17146,38.1463
3.631,4.16272,38.232
3.632,4.15396,38.3178
3.633,4.1452,38.4038
3.634,4.13642,38.4898
3.635,4.12764,38.5759
3.636,4.11885,38.6621
3.637,4.11004,38.7484
3.638,4.10123,38.8348
3.639,4.09241,38.9214
3.64,4.08357,39.008
3.641,4.07473,39.0946
3.642,4.06588,39.1814
3.643,4.05702,39.2683
3.644,4.04815,39.3553
3.645,4.03926,39.4424
3.646,4.03037,39.5296
3.647,4.02147,39.6168
3.648,4.01256,39.7042
3.649,4.00364,39.7917
3.65,3.99471,39.8792
3.651,3.98577,39.9669
3.652,3.97682,40.0547
3.653,3.96786,40.1425
3.654,3.95889,40.2305
3.655,3.94991,40.3185
3.656,3.94092,40.4066
3.657,3.93192,40.4949
3.658,3.92291,40.5832
3.659,3.91389,40.6716
3.66,3.90486,40.7602
3.661,3.89582,40.8488
3.662,3.88677,40.9375
3.663,3.87772,41.0263
3.664,3.86865,41.1152
3.665,3.85957,41.2042
3.666,3.85048,41.2933
3.667,3.84138,41.3825
3.668,3.83228,41.4718
3.669,3.82316,41.5612
3.67,3.81403,41.6507
3.671,3.8049,41.7403
3.672,3.79575,41.83
3.673,3.78659,41.9198
3.674,3.77743,42.0096
3.675,3.76825,42.0996
3.676,3.75907,42.1897
3.677,3.74987,42.2798
3.678,3.74066,42.3701
3.679,3.73145,42.4604
3.68,3.72222,42.5509
3.681,3.71299,42.6414
3.682,3.70374,42.7321
3.683,3.69449,42.8228
3.684,3.68523,42.9136
3.685,3.67595,43.0046
3.686,3.66667,43.0956
3.687,3.65737,43.1867
3.688,3.64807,43.2779
3.689,3.63876,43.3693
3.69,3.62943,43.4607
3.691,3.6201,43.5522
3.692,3.61076,43.6438
3.693,3.60141,43.7355
3.694,3.59204,43.8273
3.695,3.58267,43.9192
3.696,3.57329,44.0112
3.697,3.5639,44.1032
3.698,3.5545,44.1954
3.699,3.54508,44.2877
3.7,3.53566,44.3801
3.701,3.52623,44.4726
3.702,3.51679,44.5651
3.703,3.50734,44.6578
3.704,3.49788,44.7505
3.705,3.48841,44.8434
3.706,3.47893,44.9364
3.707,3.46944,45.0294
3.708,3.45994,45.1225
3.709,3.45043,45.2158
3.71,3.44091,45.3091
3.711,3.43138,45.4026
3.712,3.42184,45.4961
3.713,3.41229,45.5897
3.714,3.40273,45.6834
3.715,3.39317,45.7772
3.716,3.38359,45.8712
3.717,3.374,45.9652
3.718,3.3644,46.0593
3.719,3.35479,46.1535
3.72,3.34518,46.2478
3.721,3.33555,46.3422
3.722,3.32591,46.4367
3.723,3.31627,46.5313
3.724,3.30661,46.6259
3.725,3.29694,46.7207
3.726,3.28727,46.8156
3.727,3.27758,46.9106
3.728,3.26788,47.0056
3.729,3.25818,47.1008
3.73,3.24846,47.1961
3.731,3.23874,47.2914
3.732,3.229,47.3869
3.733,3.21926,47.4824
3.734,3.2095,47.5781
3.735,3.19974,47.6738
3.736,3.18996,47.7697
3.737,3.18018,47.8656
3.738,3.17039,47.9616
3.739,3.16058,48.0578
3.74,3.15077,48.154
3.741,3.14094,48.2503
3.742,3.13111,48.3467
3.743,3.12127,48.4432
3.744,3.11142,48.5398
3.745,3.10155,48.6365
3.746,3.09168,48.7333
3.747,3.0818,48.8302
3.748,3.07191,48.9272
3.749,3.062,49.0243
3.75,3.05209,49.1215
3.751,3.04217,49.2188
3.752,3.03224,49.3162
3.753,3.0223,49.4136
3.754,3.01235,49.5112
3.755,3.00239,49.6089
3.756,2.99242,49.7066
3.757,2.98243,49.8045
3.758,2.97244,49.9025
3.759,2.96244,50.0005
3.76,2.95243,50.0987
3.761,2.94241,50.1969
3.762,2.93239,50.2952
3.763,2.92235,50.3937
3.764,2.9123,50.4922
3.765,2.90224,50.5908
3.766,2.89217,50.6896
3.767,2.88209,50.7884
3.768,2.872,50.8873
3.769,2.8619,50.9863
3.77,2.8518,51.0854
3.771,2.84168,51.1846
3.772,2.83155,51.284
3.773,2.82141,51.3834
3.774,2.81127,51.4828
3.775,2.80111,51.5824
3.776,2.79094,51.6821
3.777,2.78077,51.7819
3.778,2.77058,51.8818
3.779,2.76038,51.9818
3.78,2.75018,52.0818
3.781,2.73996,52.182
3.782,2.72974,52.2823
3.783,2.7195,52.3826
3.784,2.70925,52.4831
3.785,2.699,52.5837
3.786,2.68873,52.6843
3.787,2.67846,52.7851
3.788,2.66818,52.8859
3.789,2.65788,52.9868
3.79,2.64758,53.0879
3.791,2.63726,53.189
3.792,2.62694,53.2902
3.793,2.61661,53.3916
3.794,2.60626,53.493
3.795,2.59591,53.5945
3.796,2.58555,53.6961
3.797,2.57517,53.7978
3.798,2.56479,53.8996
3.799,2.5544,54.0015
3.8,2.544,54.1035
3.801,2.53358,54.2056
3.802,2.52316,54.3078
3.803,2.51273,54.4101
3.804,2.50229,54.5125
3.805,2.49184,54.615
3.806,2.48138,54.7175
3.807,2.47091,54.8202
3.808,2.46042,54.923
3.809,2.44993,55.0258
3.81,2.43943,55.1288
3.811,2.42892,55.2319
3.812,2.4184,55.335
3.813,2.40787,55.4383
3.814,2.39733,55.5416
3.815,2.38678,55.645
3.816,2.37623,55.7486
3.817,2.36566,55.8522
3.818,2.35508,55.9559
3.819,2.34449,56.0598
3.82,2.33389,56.1637
3.821,2.32328,56.2677
3.822,2.31266,56.3718
3.823,2.30204,56.476
3.824,2.2914,56.5803
3.825,2.28075,56.6847
3.826,2.27009,56.7892
3.827,2.25943,56.8938
3.828,2.24875,56.9985
3.829,2.23806,57.1033
3.83,2.22737,57.2082
3.831,2.21666,57.3132
3.832,2.20594,57.4183
3.833,2.19522,57.5234
3.834,2.18448,57.6287
3.835,2.17374,57.7341
3.836,2.16298,57.8395
3.837,2.15222,57.9451
3.838,2.14144,58.0508
3.839,2.13066,58.1565
3.84,2.11986,58.2624
3.841,2.10906,58.3683
3.842,2.09824,58.4743
3.843,2.08742,58.5805
3.844,2.07658,58.6867
3.845,2.06574,58.793
3.846,2.05489,58.8995
3.847,2.04402,59.006
3.848,2.03315,59.1126
3.849,2.02227,59.2193
3.85,2.01138,59.3261
3.851,2.00047,59.433
3.852,1.98956,59.54
3.853,1.97864,59.6471
3.854,1.96771,59.7543
3.855,1.95676,59.8616
3.856,1.94581,59.969
3.857,1.93485,60.0765
3.858,1.92388,60.1841
3.859,1.9129,60.2917
3.86,1.90191,60.3995
3.861,1.89091,60.5074
3.862,1.8799,60.6153
3.863,1.86888,60.7234
3.864,1.85785,60.8316
3.865,1.84681,60.9398
3.866,1.83576,61.0482
3.867,1.8247,61.1566
3.868,1.81363,61.2652
3.869,1.80255,61.3738
3.87,1.79146,61.4825
3.871,1.78036,61.5914
3.872,1.76925,61.7003
3.873,1.75813,61.8093
3.874,1.74701,61.9184
3.875,1.73587,62.0276
3.876,1.72472,62.137
3.877,1.71356,62.2464
3.878,1.7024,62.3559
3.879,1.69122,62.4655
3.88,1.68003,62.5752
3.881,1.66883,62.685
3.882,1.65763,62.7949
3.883,1.64641,62.9048
3.884,1.63518,63.0149
3.885,1.62395,63.1251
3.886,1.6127,63.2354
3.887,1.60145,63.3457
3.888,1.59018,63.4562
3.889,1.57891,63.5668
3.89,1.56762,63.6774
3.891,1.55633,63.7882
3.892,1.54502,63.899
3.893,1.53371,64.01
3.894,1.52238,64.121
3.895,1.51105,64.2322
3.896,1.4997,64.3434
3.897,1.48835,64.4547
3.898,1.47699,64.5662
3.899,1.46561,64.6777
3.9,1.45423,64.7893
3.901,1.44284,64.901
3.902,1.43143,65.0129
3.903,1.42002,65.1248
3.904,1.4086,65.2368
3.905,1.39717,65.3489
3.906,1.38572,65.4611
3.907,1.37427,65.5734
3.908,1.36281,65.6858
3.909,1.35134,65.7982
3.91,1.33986,65.9108
3.911,1.32837,66.0235
3.912,1.31687,66.1363
3.913,1.30535,66.2492
3.914,1.29383,66.3621
3.915,1.2823,66.4752
3.916,1.27076,66.5884
3.917,1.25921,66.7016
3.918,1.24765,66.815
3.919,1.23608,66.9284
3.92,1.2245,67.042
3.921,1.21291,67.1556
3.922,1.20132,67.2693
3.923,1.18971,67.3832
3.924,1.17809,67.4971
3.925,1.16646,67.6111
3.926,1.15482,67.7253
3.927,1.14317,67.8395
3.928,1.13152,67.9538
3.929,1.11985,68.0682
3.93,1.10817,68.1827
3.931,1.09648,68.2973
3.932,1.08479,68.412
3.933,1.07308,68.5268
3.934,1.06136,68.6417
3.935,1.04963,68.7567
3.936,1.0379,68.8718
3.937,1.02615,68.987
3.938,1.0144,69.1023
3.939,1.00263,69.2176
3.94,0.990855,69.3331
3.941,0.979069,69.4487
3.942,0.967274,69.5643
3.943,0.955469,69.6801
3.944,0.943654,69.7959
3.945,0.931829,69.9119
3.946,0.919995,70.0279
3.947,0.90815,70.1441
3.948,0.896296,70.2603
3.949,0.884432,70.3767
3.95,0.872559,70.4931
3.951,0.860675,70.6096
3.952,0.848782,70.7263
3.953,0.836878,70.843
3.954,0.824965,70.9598
3.955,0.813043,71.0767
3.956,0.80111,71.1937
3.957,0.789168,71.3108
3.958,0.777215,71.428
3.959,0.765253,71.5453
3.96,0.753281,71.6627
3.961,0.7413,71.7802
3.962,0.729308,71.8978
3.963,0.717307,72.0155
3.964,0.705296,72.1333
3.965,0.693275,72.2512
3.966,0.681244,72.3691
3.967,0.669204,72.4872
3.968,0.657153,72.6054
3.969,0.645093,72.7236
3.97,0.633023,72.842
3.971,0.620943,72.9604
3.972,0.608854,73.079
3.973,0.596754,73.1976
3.974,0.584645,73.3164
3.975,0.572526,73.4352
3.976,0.560397,73.5542
3.977,0.548259,73.6732
3.978,0.53611,73.7923
3.979,0.523952,73.9115
3.98,0.511784,74.0309
3.981,0.499606,74.1503
3.982,0.487419,74.2698
3.983,0.475221,74.3894
3.984,0.463014,74.5091
3.985,0.450797,74.6289
3.986,0.43857,74.7488
3.987,0.426333,74.8688
3.988,0.414086,74.9889
3.989,0.40183,75.1091
3.99,0.389564,75.2294
3.991,0.377288,75.3497
3.992,0.365002,75.4702
3.993,0.352707,75.5908
3.994,0.340401,75.7115
3.995,0.328086,75.8322
3.996,0.315761,75.9531
3.997,0.303426,76.074
3.998,0.291081,76.1951
3.999,0.278727,76.3162
4,0.266363,76.4375
4.001,0.253989,76.5588
4.002,0.241605,76.6803
4.003,0.229211,76.8018
4.004,0.216808,76.9234
4.005,0.204394,77.0451
4.006,0.191971,77.167
4.007,0.179538,77.2889
4.008,0.167095,77.4109
4.009,0.154643,77.533
4.01,0.142181,77.6552
4.011,0.129708,77.7775
4.012,0.117226,77.8999
4.013,0.104735,78.0224
4.014,0.092233,78.145
4.015,0.079823,77.0049
4.016,0.067566,75.1163
4.017,0.0555227,72.5205
4.018,0.0437522,69.2724
4.019,0.032312,65.4394
4.02,0.0212576,61.0998
4.021,0.0106424,56.3414
4.022,0.000517224,51.2595
4.023,-0.00906971,45.9547
4.024,-0.0180732,40.5312
4.025,-0.0264511,35.0945
4.026,-0.0341646,29.7495
4.027,-0.0411786,24.5979
4.028,-0.0474614,19.7369
4.029,-0.0529853,15.2568
4.03,-0.0577265,11.2394
4.031,-0.0616651,7.75646
4.032,-0.0647856,4.86856
4.033,-0.0670763,2.62369
4.034,-0.06853,1.05661
4.035,-0.0691436,0.188242
4.036,-0.0689182,0.0254011
4.037,-0.0678591,0.56079
4.038,-0.0659759,1.77329
4.039,-0.063282,3.62852
4.04,-0.059795,6.07966
4.041,-0.0555362,9.06848
4.042,-0.0505309,12.5267
4.043,-0.0448077,16.3772
4.044,-0.038399,20.5361
4.045,-0.0313401,24.914
4.046,-0.0236696,29.4183
4.047,-0.0154289,33.9544
4.048,-0.0066621,38.4285
4.049,0.00258438,42.7487
4.05,0.0122619,46.8271
4.051,0.0223199,50.5818
4.052,0.0327062,53.9377
4.053,0.0433672,56.8288
4.054,0.0542483,59.199
4.055,0.065294,61.0029
4.056,0.0764481,62.2072
4.057,0.0876544,62.7906
4.058,0.0988566,62.7445
4.059,0.110049,62.6346
4.06,0.121232,62.5249
4.061,0.132404,62.4152
4.062,0.143567,62.3057
4.063,0.15472,62.1962
4.064,0.165864,62.0868
4.065,0.176997,61.9776
4.066,0.188121,61.8684
4.067,0.199235,61.7593
4.068,0.210339,61.6504
4.069,0.221433,61.5415
4.07,0.232518,61.4327
4.071,0.243592,61.324
4.072,0.254657,61.2154
4.073,0.265712,61.1069
4.074,0.276757,60.9985
4.075,0.287793,60.8902
4.076,0.298818,60.782
4.077,0.309834,60.6739
4.078,0.32084,60.5659
4.079,0.331836,60.4579
4.08,0.342823,60.3501
4.081,0.353799,60.2424
4.082,0.364766,60.1347
4.083,0.375723,60.0272
4.084,0.38667,59.9198
4.085,0.397607,59.8124
4.086,0.408535,59.7052
4.087,0.419453,59.598
4.088,0.43036,59.491
4.089,0.441259,59.384
4.09,0.452147,59.2772
4.091,0.463025,59.1704
4.092,0.473894,59.0637
4.093,0.484753,58.9571
4.094,0.495602,58.8507
4.095,0.506441,58.7443
4.096,0.51727,58.638
4.097,0.52809,58.5318
4.098,0.5389,58.4257
4.099,0.5497,58.3197
4.1,0.56049,58.2138
4.101,0.57127,58.108
4.102,0.582041,58.0023
4.103,0.592802,57.8967
4.104,0.603552,57.7912
4.105,0.614294,57.6858
4.106,0.625025,57.5805
4.107,0.635746,57.4752
4.108,0.646458,57.3701
4.109,0.65716,57.2651
4.11,0.667852,57.1601
4.111,0.678534,57.0553
4.112,0.689207,56.9505
4.113,0.699869,56.8459
4.114,0.710522,56.7413
4.115,0.721165,56.6369
4.116,0.731798,56.5325
4.117,0.742422,56.4283
4.118,0.753035,56.3241
4.119,0.763639,56.22
4.12,0.774233,56.116
4.121,0.784817,56.0122
4.122,0.795392,55.9084
4.123,0.805956,55.8047
4.124,0.816511,55.7011
4.125,0.827056,55.5976
4.126,0.837591,55.4942
4.127,0.848116,55.3909
4.128,0.858632,55.2877
4.129,0.869137,55.1846
4.13,0.879633,55.0816
4.131,0.890119,54.9787
4.132,0.900596,54.8759
4.133,0.911062,54.7731
4.134,0.921519,54.6705
4.135,0.931965,54.568
4.136,0.942402,54.4655
4.137,0.95283,54.3632
4.138,0.963247,54.261
4.139,0.973655,54.1588
4.14,0.984052,54.0568
4.141,0.99444,53.9548
4.142,1.00482,53.8529
4.143,1.01519,53.7512
4.144,1.02555,53.6495
4.145,1.03589,53.548
4.146,1.04623,53.4465
4.147,1.05656,53.3451
4.148,1.06688,53.2438
4.149,1.07719,53.1426
4.15,1.08749,53.0415
4.151,1.09778,52.9406
4.152,1.10806,52.8397
4.153,1.11833,52.7389
4.154,1.12859,52.6382
4.155,1.13884,52.5376
4.156,1.14908,52.437
4.157,1.15931,52.3366
4.158,1.16953,52.2363
4.159,1.17975,52.1361
4.16,1.18995,52.036
4.161,1.20014,51.9359
4.162,1.21032,51.836
4.163,1.22049,51.7362
4.164,1.23066,51.6364
4.165,1.24081,51.5368
4.166,1.25095,51.4372
4.167,1.26108,51.3378
4.168,1.27121,51.2384
4.169,1.28132,51.1392
4.17,1.29142,51.04
4.171,1.30152,50.9409
4.172,1.3116,50.842
4.173,1.32168,50.7431
4.174,1.33174,50.6443
4.175,1.34179,50.5456
4.176,1.35184,50.447
4.177,1.36187,50.3486
4.178,1.3719,50.2502
4.179,1.38191,50.1519
4.18,1.39192,50.0537
4.181,1.40191,49.9556
4.182,1.4119,49.8576
4.183,1.42188,49.7596
4.184,1.43184,49.6618
4.185,1.4418,49.5641
4.186,1.45174,49.4665
4.187,1.46168,49.369
4.188,1.47161,49.2715
4.189,1.48153,49.1742
4.19,1.49143,49.0769
4.191,1.50133,48.9798
4.192,1.51122,48.8828
4.193,1.5211,48.7858
4.194,1.53096,48.689
4.195,1.54082,48.5922
4.196,1.55067,48.4955
4.197,1.56051,48.399
4.198,1.57034,48.3025
4.199,1.58016,48.2061
4.2,1.58997,48.1099
4.201,1.59977,48.0137
4.202,1.60955,47.9176
4.203,1.61933,47.8216
4.204,1.6291,47.7257
4.205,1.63886,47.6299
4.206,1.64861,47.5342
4.207,1.65836,47.4386
4.208,1.66809,47.3431
4.209,1.67781,47.2477
4.21,1.68752,47.1524
4.211,1.69722,47.0572
4.212,1.70691,46.9621
4.213,1.71659,46.867
4.214,1.72626,46.7721
4.215,1.73593,46.6773
4.216,1.74558,46.5825
4.217,1.75522,46.4879
4.218,1.76485,46.3933
4.219,1.77448,46.2989
4.22,1.78409,46.2045
4.221,1.79369,46.1103
4.222,1.80329,46.0161
4.223,1.81287,45.9221
4.224,1.82244,45.8281
4.225,1.83201,45.7342
4.226,1.84156,45.6405
4.227,1.85111,45.5468
4.228,1.86064,45.4532
4.229,1.87016,45.3597
4.23,1.87968,45.2663
4.231,1.88918,45.173
4.232,1.89868,45.0798
4.233,1.90816,44.9867
4.234,1.91764,44.8937
4.235,1.92711,44.8008
4.236,1.93656,44.708
4.237,1.94601,44.6153
4.238,1.95544,44.5227
4.239,1.96487,44.4302
4.24,1.97429,44.3377
4.241,1.9837,44.2454
4.242,1.99309,44.1532
4.243,2.00248,44.061
4.244,2.01186,43.969
4.245,2.02122,43.877
4.246,2.03058,43.7852
4.247,2.03993,43.6934
4.248,2.04927,43.6018
4.249,2.0586,43.5102
4.25,2.06792,43.4188
4.251,2.07723,43.3274
4.252,2.08652,43.2361
4.253,2.09581,43.1449
4.254,2.10509,43.0539
4.255,2.11436,42.9629
4.256,2.12362,42.872
4.257,2.13287,42.7812
4.258,2.14211,42.6905
4.259,2.15134,42.5999
4.26,2.16056,42.5094
4.261,2.16977,42.419
4.262,2.17898,42.3287
4.263,2.18817,42.2385
4.264,2.19735,42.1484
4.265,2.20652,42.0583
4.266,2.21568,41.9684
4.267,2.22483,41.8786
4.268,2.23397,41.7889
4.269,2.24311,41.6992
4.27,2.25223,41.6097
4.271,2.26134,41.5202
4.272,2.27045,41.4309
4.273,2.27954,41.3416
4.274,2.28862,41.2525
4.275,2.29769,41.1634
4.276,2.30676,41.0745
4.277,2.31581,40.9856
4.278,2.32486,40.8968
4.279,2.33389,40.8082
4.28,2.34291,40.7196
4.281,2.35193,40.6311
4.282,2.36093,40.5427
4.283,2.36993,40.4544
4.284,2.37891,40.3662
4.285,2.38789,40.2781
4.286,2.39685,40.1901
4.287,2.40581,40.1022
4.288,2.41476,40.0144
4.289,2.42369,39.9267
4.29,2.43262,39.8391
4.291,2.44154,39.7516
4.292,2.45044,39.6642
4.293,2.45934,39.5768
4.294,2.46823,39.4896
4.295,2.4771,39.4025
4.296,2.48597,39.3154
4.297,2.49483,39.2285
4.298,2.50368,39.1416
4.299,2.51251,39.0549
4.3,2.52134,38.9682
4.301,2.53016,38.8817
4.302,2.53897,38.7952
4.303,2.54777,38.7089
4.304,2.55656,38.6226
4.305,2.56534,38.5364
4.306,2.5741,38.4504
4.307,2.58286,38.3644
4.308,2.59161,38.2785
4.309,2.60035,38.1927
4.31,2.60908,38.107
4.311,2.6178,38.0214
4.312,2.62651,37.9359
4.313,2.63522,37.8505
4.314,2.64391,37.7652
4.315,2.65259,37.68
4.316,2.66126,37.5949
4.317,2.66992,37.5099
4.318,2.67857,37.425
4.319,2.68721,37.3401
4.32,2.69585,37.2554
4.321,2.70447,37.1708
4.322,2.71308,37.0862
4.323,2.72168,37.0018
4.324,2.73027,36.9175
4.325,2.73886,36.8332
4.326,2.74743,36.7491
4.327,2.75599,36.665
4.328,2.76455,36.5811
4.329,2.77309,36.4972
4.33,2.78163,36.4134
4.331,2.79015,36.3298
4.332,2.79866,36.2462
4.333,2.80717,36.1627
4.334,2.81566,36.0793
4.335,2.82415,35.996
4.336,2.83262,35.9129
4.337,2.84109,35.8298
4.338,2.84954,35.7468
4.339,2.85799,35.6639
4.34,2.86642,35.5811
4.341,2.87485,35.4984
4.342,2.88327,35.4157
4.343,2.89167,35.3332
4.344,2.90007,35.2508
4.345,2.90846,35.1685
4.346,2.91683,35.0863
4.347,2.9252,35.0041
4.348,2.93356,34.9221
4.349,2.9419,34.8402
4.35,2.95024,34.7583
4.351,2.95857,34.6766
4.352,2.96689,34.5949
4.353,2.9752,34.5134
4.354,2.98349,34.4319
4.355,2.99178,34.3506
4.356,3.00006,34.2693
4.357,3.00833,34.1881
4.358,3.01659,34.1071
4.359,3.02484,34.0261
4.36,3.03308,33.9452
4.361,3.04131,33.8644
4.362,3.04953,33.7837
4.363,3.05774,33.7032
4.364,3.06594,33.6227
4.365,3.07413,33.5423
4.366,3.08231,33.462
4.367,3.09048,33.3818
4.368,3.09864,33.3017
4.369,3.10679,33.2216
4.37,3.11494,33.1417
4.371,3.12307,33.0619
4.372,3.13119,32.9822
4.373,3.1393,32.9026
4.374,3.1474,32.823
4.375,3.1555,32.7436
4.376,3.16358,32.6643
4.377,3.17165,32.585
4.378,3.17971,32.5059
4.379,3.18777,32.4268
4.38,3.19581,32.3479
4.381,3.20384,32.269
4.382,3.21187,32.1902
4.383,3.21988,32.1116
4.384,3.22789,32.033
4.385,3.23588,31.9545
4.386,3.24386,31.8762
4.387,3.25184,31.7979
4.388,3.2598,31.7197
4.389,3.26776,31.6416
4.39,3.2757,31.5636
4.391,3.28364,31.4857
4.392,3.29157,31.4079
4.393,3.29948,31.3302
4.394,3.30739,31.2526
4.395,3.31528,31.1751
4.396,3.32317,31.0977
4.397,3.33105,31.0204
4.398,3.33891,30.9432
4.399,3.34677,30.866
4.4,3.35462,30.789
4.401,3.36246,30.7121
4.402,3.37028,30.6352
4.403,3.3781,30.5585
4.404,3.38591,30.4818
4.405,3.39371,30.4053
4.406,3.40149,30.3288
4.407,3.40927,30.2525
4.408,3.41704,30.1762
